股票代码,公司简称,cos,Indcd,文字数量
002013,中航机电,0.21339707685462783,C36,18386
605398,新炬网络,0.21336414856842909,I65,14469
600909,华安证券,0.21330620905615674,J67,28389
300455,康拓红外,0.21327137550894082,C39,17189
300877,金春股份,0.2132671751353421,C17,19575
600498,烽火通信,0.2131870849849569,C39,15032
000633,合金投资,0.2131772459624506,S90,15526
300662,科锐国际,0.21317169403944014,L72,21884
600307,酒钢宏兴,0.21314427309320116,C31,18139
002729,好利来,0.21312569112239502,C39,16497
002628,成都路桥,0.2131077504946414,E48,17487
002760,凤形股份,0.21303073762505587,C33,15877
300074,华平股份,0.2129706349963872,I63,20804
002955,鸿合科技,0.212948279912662,C39,25859
300213,佳讯飞鸿,0.21292618039846864,C39,29791
603966,法兰泰克,0.21286833404860525,C34,11158
002777,久远银海,0.21284015140919382,I65,20693
002116,中国海诚,0.2128218039017957,M74,12120
600862,中航高科,0.21278248822345894,C34,19014
600406,国电南瑞,0.21271063780585964,I65,21889
003013,地铁设计,0.2126131850047201,M74,22837
688312,燕麦科技,0.21248556385816147,C35,19768
300278,华昌达,0.21244541511624693,C35,20474
688663,新风光,0.2123126042016802,C38,19283
300287,飞利信,0.21227202458128253,I65,30261
002412,汉森制药,0.21226999062636606,C27,20363
300712,永福股份,0.2122319272667828,M74,27155
002372,伟星新材,0.2122033752369411,C29,22538
300648,星云股份,0.21217085040004202,C40,26749
002099,海翔药业,0.21212587667923277,C27,20926
300644,南京聚隆,0.21209399666164833,C29,27103
300011,鼎汉技术,0.21207728865469383,C37,32309
000795,英洛华,0.21206552321006694,C30,24327
600837,海通证券,0.21205852968487476,J67,35247
688590,新致软件,0.21203991844882197,I65,14943
688036,传音控股,0.21203459132646243,C39,19665
001896,豫能控股,0.21198838525118066,D44,17554
000590,启迪药业,0.21196354632296763,C27,18447
300849,锦盛新材,0.21191413780745585,C29,18019
002757,南兴股份,0.21189295395572594,C35,24333
300136,信维通信,0.21187926865142118,C39,15797
600248,陕西建工,0.2118593466094431,A01,20886
000533,顺钠股份,0.2118216364423809,C38,13482
605136,丽人丽妆,0.2115885806633479,F52,16003
300809,华辰装备,0.21155543149583586,C34,17373
688186,广大特材,0.21154723465317052,C33,19412
300412,迦南科技,0.2115426289372478,C35,21085
603936,博敏电子,0.2114949207864229,C39,19512
688598,金博股份,0.21137449033914193,C30,16612
300565,科信技术,0.2113440801899346,C39,30649
600939,重庆建工,0.21128098343585433,E48,26303
002841,视源股份,0.21122254766797294,C39,24275
603126,中材节能,0.210975601046812,M74,16133
300344,立方数科,0.2109755382544174,C30,19959
002051,中工国际,0.21097437794819163,E50,24748
688155,先惠技术,0.21081888189515388,C35,14085
600064,南京高科,0.21081015202735592,K70,20841
002413,雷科防务,0.21070402632308763,C34,20748
200512,闽灿坤B,0.21065851358211624,C38,16214
002923,润都股份,0.2106539972710617,C27,22697
002636,金安国纪,0.21059504522193484,C39,18044
600301,2020年,0.2105742041228387,C26,5451
600968,海油发展,0.21048094327651587,B11,19324
002838,道恩股份,0.210426365465682,C29,27189
300370,安控科技,0.21037526159177578,C40,33260
002977,天箭科技,0.21034441133667156,C39,7242
300457,赢合科技,0.21032701603462967,C35,19197
603200,上海洗霸,0.21011364142059794,N77,20207
002266,浙富控股,0.2100914325050331,C38,26296
300360,炬华科技,0.2100775893745662,C40,13716
002184,海得控制,0.21002426810575672,I64,23575
002861,瀛通通讯,0.21002409134578107,C39,34679
300033,同花顺,0.21000747613337892,I65,20443
600068,葛洲坝,0.20998748773890952,E48,34254
300781,因赛集团,0.20997023875871518,L72,31104
300624,万兴科技,0.20996618145094312,I65,26948
601106,中国一重,0.20992087816282343,C35,24672
002916,深南电路,0.20979362830492249,C39,24582
002768,国恩股份,0.20968400815310195,C29,25769
300792,壹网壹创,0.20967900683549162,I64,24605
688678,福立旺,0.2095006156161323,C34,15494
002337,赛象科技,0.20947086421958758,C35,18642
300702,天宇股份,0.20945369704736533,C27,16707
688157,松井股份,0.20942549905217878,C26,18578
603039,泛微网络,0.20937602076858802,I65,12957
603045,福达合金,0.20931271276020993,C38,13856
300160,秀强股份,0.20925541008884135,C30,26572
300740,水羊股份,0.20922526211684622,C26,21479
603232,格尔软件,0.20920547880029164,I65,16734
002979,雷赛智能,0.20920150975724458,C40,16488
002903,宇环数控,0.20917014676153775,C34,18766
000050,深天马A,0.20916844049211092,C39,24758
002329,皇氏集团,0.20911861428663997,C14,7691
002324,普利特,0.20909004132986447,C29,27018
300880,迦南智能,0.20906636890223837,C40,15566
688156,路德环境,0.2090368343821935,N77,16455
300790,宇瞳光学,0.20899061951049192,C39,15360
300365,恒华科技,0.20898338887053874,I65,27955
002949,华阳国际,0.20898176178241473,M74,23581
688081,兴图新科,0.2089649990163244,C39,19509
600050,中国联通,0.20886831890982005,I63,21062
300870,欧陆通,0.20884539085284165,C39,21335
000157,中联重科,0.20879296218160354,C35,22605
601668,中国建筑,0.20872019890367574,E47,35068
600109,国金证券,0.20867469142939618,J67,29451
601965,中国汽研,0.20866932344374417,C36,19202
603390,通达电气,0.20859264457331697,C39,18025
300800,力合科技,0.20849860752245303,C40,20024
000551,创元科技,0.20837935281154626,C34,27736
600318,新力金融,0.2083393130151147,C30,10556
603489,八方股份,0.20829428735716177,C38,9766
002214,大立科技,0.2082883141062213,C39,20720
003033,征和工业,0.20827531734162527,C34,13316
300224,正海磁材,0.20817669932813276,C39,18456
000518,四环生物,0.20812839887093132,C27,11199
002064,华峰化学,0.2080698177718876,C28,17069
002491,通鼎互联,0.20804996969763845,C39,21007
002049,紫光国微,0.20803042062746732,C39,20328
300838,浙江力诺,0.2079617718802262,C40,22393
601369,陕鼓动力,0.20794012744711107,C34,28796
000600,建投能源,0.207920749679384,D44,19435
002135,东南网架,0.20774344000605344,E50,24869
002786,银宝山新,0.20773861658073722,C35,20312
603165,荣晟环保,0.2076783870481362,C22,15552
601377,兴业证券,0.2076361458742071,J67,31662
002652,扬子新材,0.2075967327022426,C33,12625
605066,天正电气,0.20757382045708056,C38,14738
300388,国祯环保,0.20750386984737157,N77,8924
002019,亿帆医药,0.20746565248780321,C26,31100
603305,旭升股份,0.20734816216365926,C32,15138
002407,多氟多,0.20727611992649517,C26,16736
003008,开普检测,0.2072176183647634,M74,17621
002475,立讯精密,0.20717834989503153,C39,28407
600180,瑞茂通,0.20711181905560136,A01,16982
300185,通裕重工,0.20709089702891387,C35,22973
002573,清新环境,0.20705788414795617,O81,17677
300443,金雷股份,0.20690540196714918,C35,15254
600336,澳柯玛,0.20689391290224107,C38,16947
603109,神驰机电,0.20689012249319694,C34,12695
000921,海信家电,0.20685809949726175,C38,13640
603458,勘设股份,0.2068358391578844,M74,19668
002527,新时达,0.20682438198857706,C38,26036
002845,同兴达,0.2067926095692145,C39,18306
002872,ST天圣,0.20678289701333893,F51,26602
688360,德马科技,0.20678262819779694,C34,14720
300956,英力股份,0.20678059766691673,C39,17935
300300,汉鼎宇佑,0.2067723775865086,I65,8576
300901,中胤时尚,0.20676306827754815,M74,15116
002416,爱施德,0.20665709480364772,I63,22154
002997,瑞鹄模具,0.20651686078922626,C35,16261
002926,华西证券,0.20649666851356493,J67,44050
002457,青龙管业,0.20648335107483048,C30,19480
002045,国光电器,0.2064053333364325,C39,22711
603556,海兴电力,0.20635302174786804,C40,15244
300510,金冠股份,0.20634372725629985,C38,29517
300173,福能东方,0.20632100062585845,C35,19175
000605,渤海股份,0.20627742204669675,C27,15653
603636,南威软件,0.20626418667110016,I65,19266
002553,南方轴承,0.20616904221699278,C34,16721
300842,帝科股份,0.20611401178362354,C39,18188
300154,瑞凌股份,0.2060577186844356,C39,29650
600571,信雅达,0.20603189714952463,I64,16278
300818,耐普矿机,0.2059677816065464,C35,21006
300016,北陆药业,0.20595275842351957,C27,19747
002178,延华智能,0.20592319459288014,M74,13886
002358,森源电气,0.20590924785966622,C38,28594
002161,远望谷,0.2059078640085386,C39,22009
600588,用友网络,0.20585176881841805,I65,9470
002787,华源控股,0.2058444017880182,C33,19143
000007,全新好,0.20580706814604224,K70,12708
002351,漫步者,0.20578470721289358,C39,15845
600480,凌云股份,0.2056588772492705,C29,17523
002393,力生制药,0.2056161218746808,C27,20346
688579,山大地纬,0.20561408977265452,I65,17115
002855,捷荣技术,0.2055925013162594,C39,15305
300490,华自科技,0.20557765836806557,C38,34142
300894,火星人,0.2055332058048432,C38,16838
000738,航发控制,0.2055176387839208,C37,15168
300153,科泰电源,0.20546466162308788,C38,24653
002579,中京电子,0.20543136497877754,C39,19890
300590,移为通信,0.20532075029305344,C39,19872
000761,本钢板材,0.20528436483017248,C31,16326
300748,金力永磁,0.2052583209540184,C39,27358
300696,爱乐达,0.20515008806854768,C37,18138
601162,天风证券,0.2051339571663722,J67,18073
002590,万安科技,0.2051246131879504,C36,17458
688135,利扬芯片,0.2051228141714806,C39,15557
603682,锦和商业,0.20504170169833988,L72,11075
002554,惠博普,0.20502425175089,B11,19865
300896,爱美客,0.2049783412772902,C35,24063
002658,雪迪龙,0.20494777663674008,C40,18889
300270,中威电子,0.20490193324013045,C39,25054
603976,正川股份,0.20482752270864635,C27,13969
002061,浙江交科,0.20482386294448618,C26,16961
603038,华立股份,0.20481909120667185,C41,18450
688208,道通科技,0.20479085960316426,C39,17947
000726,鲁泰A,0.20471929118288507,C17,22734
002207,准油股份,0.20470860698066728,B11,19675
000026,飞亚达,0.20466104222080836,C35,19201
603611,诺力股份,0.20464477091853486,C34,21806
601519,大智慧,0.2045526971470293,I65,14471
600614,ST鹏起,0.20451111858471555,C29,13067
002843,泰嘉股份,0.204482739475899,C33,11665
688169,石头科技,0.20445505808131045,C38,18329
300331,苏大维格,0.2043935894363864,C39,22675
300664,鹏鹞环保,0.20435924885509166,N77,20867
300208,青岛中程,0.2043181059492989,C38,19660
300048,合康新能,0.20429687503912317,C38,24810
300449,汉邦高科,0.20425305426152615,C39,15908
688100,威胜信息,0.20424904939498403,C39,15534
000581,威孚高科,0.20419968026524557,C34,19675
603527,众源新材,0.2040715467765628,C32,16182
000687,ST华讯,0.20403902829641588,C28,15305
600058,五矿发展,0.20401203375874458,F52,17790
600658,电子城,0.20399983974016106,C39,21452
002462,嘉事堂,0.2039813013574186,F51,14164
603328,依顿电子,0.2039775509739039,C39,15053
002441,众业达,0.2038924579734208,F51,30901
300670,大烨智能,0.203887034021117,C38,25118
688520,神州细胞,0.20387888124033923,C27,14129
300054,鼎龙股份,0.20385534263030478,C26,31821
300651,金陵体育,0.20383987113064728,C24,18874
300825,阿尔特,0.20383912583520344,M74,25300
000885,城发环境,0.20382098487778832,C30,14502
002074,国轩高科,0.20379839457566976,C38,20312
002578,闽发铝业,0.20378169365650398,C32,13237
002644,佛慈制药,0.203771061049917,C27,13891
002730,电光科技,0.2036705539581226,C35,17776
300007,汉威科技,0.20366344049810872,C40,23547
002756,永兴材料,0.20365954051319157,C31,29039
002818,富森美,0.20365314050955208,L72,21565
300960,通业科技,0.2036514684667483,C37,16536
603160,汇顶科技,0.20364872023441716,C39,21028
300903,科翔股份,0.20361388742628433,C39,17221
300242,佳云科技,0.20357371996336449,C39,14673
000670,ST盈方,0.2035271174304472,F52,24987
000425,徐工机械,0.20342661720558403,C35,24877
002519,银河电子,0.20339282418370322,C39,19548
300327,中颖电子,0.20339241979428818,C39,16227
002213,大为股份,0.20338497769982986,C36,21972
603660,苏州科达,0.2033305451563601,C39,19332
300068,南都电源,0.20332488692662695,C38,23614
002428,云南锗业,0.20332295022222374,C32,20676
002849,威星智能,0.2033019626779752,C40,14176
000510,新金路,0.20325786812494617,C26,17964
002429,兆驰股份,0.20325675305604213,C39,17206
000635,英力特,0.2032477898110913,C26,21702
300743,天地数码,0.20323031915390566,C39,14867
603861,白云电器,0.20321932413651866,C38,24531
688696,极米科技,0.2032048222935524,C39,16121
603308,应流股份,0.20312336119480248,C35,10964
002851,麦格米特,0.20308621964973733,C38,26650
688557,兰剑智能,0.20308465432211212,C34,15163
300672,国科微,0.2030813848095702,C39,24920
300149,睿智医药,0.203044283548187,C14,22747
300279,和晶科技,0.20299477851215622,C39,20637
300356,光一科技,0.2029899481736023,C38,23680
600562,国睿科技,0.2029862409092063,C30,16913
688698,伟创电气,0.2029011825173616,C40,17774
300441,鲍斯股份,0.20287829736908153,C34,13858
600458,时代新材,0.20287019912453738,C29,22976
300551,古鳌科技,0.20286995528896629,C35,22237
300613,富瀚微,0.20286322325884928,I65,24327
002390,信邦制药,0.20285696001751266,C27,25626
300448,浩云科技,0.20284497800129822,I65,35652
600838,上海九百,0.20282615884280242,F52,12289
603991,至正股份,0.20276395092244948,C29,20253
002259,ST升达,0.20266322469830428,C20,10505
601669,中国电建,0.2026343945487447,E48,32247
002728,特一药业,0.20260630924692194,C27,15415
003018,金富科技,0.2024976528913184,C29,17160
601211,国泰君安,0.2024546591428013,J67,29280
300464,星徽股份,0.20234686920113815,C33,19581
688466,金科环境,0.20231459629230183,N77,19641
600967,内蒙一机,0.2023100336629393,C37,18825
000801,四川九洲,0.20229252135570994,C39,21458
601099,太平洋,0.20228384813533543,J67,24219
002711,ST欧浦,0.20228296011583818,G59,10162
003027,同兴环保,0.20221956401458768,N77,15197
300539,横河模具,0.20211934457026748,C29,11537
300105,龙源技术,0.2021119759833671,C34,22461
688301,奕瑞科技,0.2021061353844964,C35,15180
601958,金钼股份,0.2020285054612923,B09,12368
600379,宝光股份,0.2020032403090065,C38,16970
688529,豪森股份,0.2020015668364867,C35,19944
600584,长电科技,0.20199523562941107,C39,15987
002052,ST同洲,0.20195268385380646,C39,13742
600855,航天长峰,0.20194386412592066,C35,17533
002724,海洋王,0.2019141991017162,C38,19003
000153,丰原药业,0.20186597880067947,C27,17226
002440,闰土股份,0.20184556629143124,C26,23045
000999,华润三九,0.201827881270444,C27,26406
600345,长江通信,0.20177835491504553,C39,11877
002072,ST凯瑞,0.20177504998335058,C17,10505
300203,聚光科技,0.2017625088070415,C40,27823
000919,金陵药业,0.2017468254492925,C27,13662
600482,中国动力,0.20171913203371616,C38,27667
300004,南风股份,0.20170146072433887,C35,16252
600970,中材国际,0.20169593624962848,E50,16701
003021,兆威机电,0.2016842930900558,C38,22499
300587,天铁股份,0.2016681817871592,C29,29789
688037,芯源微,0.20158200800571655,C35,6892
002326,永太科技,0.20156126919796102,C26,27855
002813,路畅科技,0.20149481371092984,C39,11517
000997,新大陆,0.20139921509062608,I65,22808
603357,设计总院,0.20136055010311094,M74,18337
600039,四川路桥,0.2013360691975335,E48,20223
002284,亚太股份,0.20132555399370602,C36,20907
600999,招商证券,0.20130900029493112,J67,31391
603108,润达医疗,0.20129755442695474,F51,21392
605168,三人行,0.20127533586743437,L72,12602
002667,鞍重股份,0.20126361993646988,C35,18686
603256,宏和科技,0.2012623196251475,C30,21091
603931,格林达,0.2012497933232164,C26,24701
601788,光大证券,0.20119617606772874,J67,23083
300491,通合科技,0.201166537469908,C38,16187
002641,永高股份,0.20115149110778013,C29,37475
002721,金一文化,0.2011337103221718,C41,15088
002093,国脉科技,0.20112923353352974,I63,28134
000060,中金岭南,0.2011207824474072,C32,27069
300424,航新科技,0.20109801328396762,C37,17277
300473,德尔股份,0.20095849717242287,C34,20176
603559,中通国脉,0.20095334882348026,I63,23021
300868,杰美特,0.20089277241969022,C29,20218
600302,标准股份,0.20084484212007125,C35,16629
600753,东方银星,0.2008098792595318,K70,9473
300604,长川科技,0.20080374664536557,C35,13807
000783,长江证券,0.20072356434453742,J67,30318
600846,同济科技,0.2007035405620594,S90,17807
300855,图南股份,0.20068566478479954,C32,20016
300553,集智股份,0.20063330984451425,C40,15913
300542,新晨科技,0.20058766874988115,I65,21958
